dni;nombreapellido;telefono;email;fechanacimiento;profesor;bibliotecario;direccion;localidad_cp
24854801;Isaac Vallejo-Coll;(280) 675-9489;breegster@outlook.com;1986-06-11;FALSE;FALSE;47 Honey Creek Lane;New York, NY 10023
43984700;Fernanda Lozano Bastida;(634) 550-6646;calin@comcast.net;1986-10-11;FALSE;FALSE;89 West Lakeview Dr.;Bronx, NY 10456
22845367;Angélica Diego Cuéllar;(527) 606-6801;sfoskett@att.net;1984-02-01;FALSE;FALSE;541 S. State Dr.;Ithaca, NY 14850
30001417;José Luis Lorenzo Losada;(465) 963-8317;singer@att.net;1988-01-30;FALSE;FALSE;8759 Tanglewood Dr.;Spring Valley, NY 10977
25437893;María Sáenz Azorin;(659) 984-6638;vsprintf@att.net;1979-12-22;FALSE;FALSE;9283 High Ridge Drive;Brooklyn, NY 11208
26745441;Hernando Olmedo Seguí;(962) 381-3510;mhassel@msn.com;1973-01-04;FALSE;FALSE;582 Honey Creek Road;Bronx, NY 10461
35849585;Mamen Chacón Crespo;(576) 978-9774;weidai@sbcglobal.net;1987-08-18;FALSE;FALSE;847 West Jockey Hollow Court;Bronx, NY 10452
50698180;Morena Ros Estrada;(721) 881-8367;quantaman@msn.com;1988-09-14;FALSE;FALSE;720 Paris Hill St.;Huntington Station, NY 11746
34964416;Berta Mena Rivas;(812) 855-9668;timtroyr@gmail.com;1998-03-30;FALSE;FALSE;61 Bridle St.;Brooklyn, NY 11212
47819997;Carmen Alemany Bertrán;(819) 268-2557;papathan@att.net;1995-01-13;FALSE;FALSE;9555 Purple Finch Dr.;Jamestown, NY 14701
36572270;Emilia Oliveras Granados;(398) 878-0122;jyoliver@att.net;1987-07-01;FALSE;FALSE;8473 South Lilac Court;Newburgh, NY 12550
41322688;Jaime Santiago Vazquez;(301) 631-9640;steve@sbcglobal.net;1999-04-15;FALSE;FALSE;855 Colonial St.;Brooklyn, NY 11236
30758869;Clemente de Coloma;(891) 535-5328;falcao@live.com;1996-08-18;FALSE;FALSE;48 Sunbeam St.;West Babylon, NY 11704
28988343;Hilda del Tapia;(576) 200-5761;wildfire@mac.com;1999-05-27;FALSE;FALSE;440 Cactus St.;Brooklyn, NY 11204
53702163;Espiridión Abril Marti;(654) 407-4012;pfitza@comcast.net;1984-01-22;FALSE;FALSE;36 NW. Pierce St.;Staten Island, NY 10312
27465512;Porfirio Cal Bru;(599) 743-9003;staffelb@mac.com;1983-12-23;FALSE;FALSE;832 Lake Forest Rd.;Astoria, NY 11106
50457702;María Ángeles de Valbuena;(240) 906-5404;chaffar@live.com;1979-04-22;FALSE;FALSE;810 10th St.;Patchogue, NY 11772
37697124;Darío Dávila;(455) 626-4301;bmidd@gmail.com;1990-06-08;FALSE;FALSE;268 E. Penn Circle;Lindenhurst, NY 11757
40574670;Victor Manuel Sedano-Domingo;(493) 311-8669;north@live.com;1981-03-31;FALSE;FALSE;606 Galvin Street;Astoria, NY 11105
26349622;Marcela Saura;(758) 602-4935;scottzed@gmail.com;1994-12-17;FALSE;FALSE;940 Riverside Court;Rego Park, NY 11374
45396349;Rosalva Carreras Calatayud;(390) 779-8899;jramio@icloud.com;1984-02-24;FALSE;FALSE;9485 S. Pheasant Dr.;Levittown, NY 11756
31332226;Ágata Bermúdez-Espejo;(487) 438-4975;wagnerch@yahoo.com;1980-07-06;FALSE;FALSE;54 Indian Summer Street;East Elmhurst, NY 11370
44108045;Leire Bellido Carmona;(659) 904-0068;nighthawk@aol.com;1992-12-16;FALSE;FALSE;719 Center Ave.;Bronx, NY 10467
52669660;Consuela Emilia Cuenca Cerdán;(721) 772-9718;pthomsen@yahoo.com;1973-04-18;FALSE;FALSE;91 SE. Pierce Ave.;Brooklyn, NY 11206
23518217;Juan Luis Ángel Alemany;(471) 210-6992;nelson@yahoo.com;1986-08-09;FALSE;FALSE;73 Alderwood St.;Fresh Meadows, NY 11365
52758033;Nazaret Garrido Lladó;(435) 955-2960;augusto@gmail.com;1972-05-15;FALSE;FALSE;9163 South Oxford Ave.;Jackson Heights, NY 11372
42557998;Elena Pons;(323) 803-5626;jrifkin@outlook.com;1978-05-29;FALSE;FALSE;8478 West St.;Brooklyn, NY 11224
46848646;Pilar Castells Fernández;(507) 934-7625;pgolle@outlook.com;1978-09-28;FALSE;FALSE;8142 Lees Creek Rd.;Corona, NY 11368
47725057;José María Jacobo Ojeda Montesinos;(532) 766-7644;sekiya@live.com;1994-07-22;FALSE;FALSE;70 Green Hill Drive;Bronx, NY 10473
25424184;Manolo de Pavón;(772) 757-3738;airship@verizon.net;1987-01-06;FALSE;FALSE;9983 Woodside Street;Endicott, NY 13760
45689821;Cándido Beltrán Pino;(887) 277-6652;credmond@hotmail.com;1994-05-03;FALSE;FALSE;23 Tarkiln Hill Avenue;Brooklyn, NY 11229
33935664;Apolonia del Real;(725) 408-3080;parrt@outlook.com;1979-07-20;FALSE;FALSE;7241 Cemetery Ave.;Bronx, NY 10458
40937974;Zoraida Rovira Arce;(845) 673-0453;mwandel@att.net;1987-03-25;FALSE;FALSE;85 Lookout Ave.;Brooklyn, NY 11223
36578435;Elpidio Pont Expósito;(962) 741-6475;lamprecht@live.com;1999-12-23;FALSE;FALSE;37 Fairview Ave.;Massapequa, NY 11758
50357157;Joan Lobo-Haro;(396) 942-3896;fudrucker@live.com;1983-12-04;FALSE;FALSE;91 Annadale Road;New York, NY 10025
22739380;Nayara Gimeno Velasco;(672) 429-8285;ntegrity@aol.com;1981-03-12;FALSE;FALSE;81 Bohemia Lane;Brooklyn, NY 11209
49328324;África del Conde;(524) 528-5199;shaffei@outlook.com;1988-12-17;FALSE;FALSE;749 N. Beechwood Ave.;Brooklyn, NY 11220
52867515;Ángela Pinedo Vendrell;(422) 560-9699;tellis@yahoo.com;1988-09-11;FALSE;FALSE;759 E. Foxrun Ave.;Bay Shore, NY 11706
32898424;Joan Fabregat Ochoa;(879) 980-7282;mcraigw@yahoo.ca;1990-08-01;FALSE;FALSE;242 East 8th Lane;Lockport, NY 14094
37183506;Cruz Tamayo-Carpio;(372) 654-9387;clkao@outlook.com;1985-09-14;FALSE;FALSE;8133 SE. Augusta Ave.;Staten Island, NY 10306
36763961;Pascual Pedro Ruiz;(933) 613-2582;kwilliams@icloud.com;1972-08-21;FALSE;FALSE;8497 3rd St.;New York, NY 10028
46495855;Melisa Guitart;(365) 278-8056;munson@icloud.com;1984-05-26;FALSE;FALSE;9045 Poor House Lane;Bronx, NY 10451
33315911;Anacleto Caballero Ferrera;(588) 897-0633;nwiger@aol.com;1980-09-28;FALSE;FALSE;71 Cambridge Lane;New York, NY 10024
44005586;Vicente Calleja;(303) 754-3969;epeeist@gmail.com;1995-11-11;TRUE;FALSE;8117 Birch Hill Rd.;Bronx, NY 10465
34802979;Marco Ropero;(311) 963-9615;krueger@comcast.net;1986-12-10;TRUE;FALSE;9140 Carpenter St.;Brooklyn, NY 11207
34009709;Cristian Baquero-Cánovas;(777) 720-1143;dsugal@live.com;1998-05-19;FALSE;FALSE;538 Cross Street;Bronx, NY 10462
25482880;Josep Reina Prieto;(741) 758-2688;tellis@me.com;1981-01-13;FALSE;FALSE;919 Princeton St.;Fairport, NY 14450
51355035;Florinda Anguita-Sancho;(802) 484-9409;inico@aol.com;1990-03-16;FALSE;FALSE;17 Ashley Street;New York, NY 10029
28354952;Calixta Villaverde Acosta;(641) 921-8831;bebing@optonline.net;1991-09-02;FALSE;FALSE;682 Glenwood Street;Bronx, NY 10466
31501943;Marisela Milla-Martorell;(954) 421-2884;jdray@aol.com;1993-01-20;FALSE;FALSE;94 Beach St.;Brooklyn, NY 11228
35614656;Rosendo Almeida Naranjo;(954) 956-0103;irving@sbcglobal.net;1979-09-24;FALSE;FALSE;26 East Main Dr.;Buffalo, NY 14224
34985157;Ana Sofía Colomer Martín;(295) 983-4853;andersbr@hotmail.com;1990-12-01;FALSE;FALSE;373 Bear Hill St.;Brooklyn, NY 11213
24053769;Rolando Caballero Niño;(253) 483-2574;parrt@yahoo.ca;1996-05-01;FALSE;FALSE;497 Maiden Street;Poughkeepsie, NY 12601
46173997;Paola Casanovas-Riba;(244) 616-3629;cliffski@live.com;1980-09-22;FALSE;FALSE;741 Ann Ave.;Brooklyn, NY 11225
44054217;Lupita del Sanjuan;(586) 717-5632;mlewan@att.net;1976-11-20;FALSE;FALSE;23 Kent St.;Hamburg, NY 14075
24677936;Modesto Franco Hervia;(890) 780-5763;dwsauder@yahoo.com;1977-11-02;FALSE;FALSE;4 Fairground Avenue;South Richmond Hill, NY 11419
54247863;Modesto Morante;(958) 671-5221;djupedal@yahoo.com;1972-02-11;FALSE;FALSE;20 Deerfield Lane;Bronx, NY 10469
42522756;Clemente Ferrero Garmendia;(203) 272-8879;dpitts@mac.com;1980-09-26;FALSE;FALSE;9618 Lower River St.;New York, NY 10033
34536247;Guiomar Ferrera;(412) 374-4809;kevinm@live.com;1994-04-17;FALSE;FALSE;50 New Rd.;Westbury, NY 11590
50407588;Araceli Borrell-Armas;(700) 831-5400;okroeger@gmail.com;1992-10-27;FALSE;FALSE;534 Clinton Street;Brooklyn, NY 11211
32699607;Jorge Gutierrez Caparrós;(536) 847-4736;smpeters@optonline.net;1985-12-19;FALSE;FALSE;56 Marsh Drive;Brooklyn, NY 11214
40511756;Beatriz Mamen Casanovas Ruiz;(853) 399-2912;balchen@aol.com;1988-12-11;FALSE;FALSE;901 Belmont Street;Middletown, NY 10940
37557742;Vicenta Rivero Otero;(719) 895-4064;marin@att.net;1981-07-11;FALSE;FALSE;34 West Pleasant St.;New York, NY 10027
30190709;Vicenta Solé-Palma;(579) 455-3524;bdthomas@yahoo.ca;1978-06-23;FALSE;FALSE;61 Fulton Street;Forest Hills, NY 11375
39413529;Alejandra Beltrán Fuente;(952) 284-4700;sartak@outlook.com;1983-02-13;FALSE;FALSE;38 Nut Swamp St.;Jamaica, NY 11434
47713280;Ruperta Casanova Bermúdez;(819) 878-4303;jmmuller@yahoo.com;1978-08-30;FALSE;FALSE;505 Evergreen Dr.;Brooklyn, NY 11237
32849758;Nicolás Ayala Campoy;(467) 290-0508;bowmanbs@me.com;1998-07-19;FALSE;FALSE;353 Sherman St.;Flushing, NY 11354
25098518;Leopoldo del Sáez;(590) 409-5907;parsimony@live.com;1995-10-28;FALSE;FALSE;764 New St.;Buffalo, NY 14221
22420812;Haroldo del Hoyos;(266) 570-8715;weazelman@optonline.net;1990-06-29;FALSE;FALSE;2 Delaware Lane;Huntington, NY 11743
50183585;Juanita Pastora Escolano Marí;(471) 733-8756;dexter@aol.com;1980-04-11;FALSE;FALSE;940 S. Thomas Ave.;Jamaica, NY 11435
37329144;Jenny Manuel Llorens;(616) 501-9475;avalon@att.net;1975-11-29;FALSE;FALSE;8459 Wagon Road;Tonawanda, NY 14150
29281238;Belén Cantero Uría;(814) 815-8592;mgemmons@optonline.net;1977-09-19;FALSE;FALSE;815 Victoria Ave.;New York, NY 10009
42334255;Candela Grande Arenas;(628) 340-8842;djpig@aol.com;1991-05-07;FALSE;FALSE;7019 Maple St.;Brooklyn, NY 11233
31930605;Socorro Sans Pomares;(994) 397-7201;bartak@comcast.net;1976-11-25;FALSE;FALSE;7328 Marsh St.;Brooklyn, NY 11221
43366874;Nazaret Antúnez Rios;(644) 968-4427;jmcnamara@yahoo.com;1986-08-09;FALSE;FALSE;7379 Nut Swamp Dr.;Poughkeepsie, NY 12603
44634175;Yago Teruel Palomino;(549) 850-2390;aibrahim@comcast.net;1976-11-20;FALSE;FALSE;67 Bald Hill St.;Far Rockaway, NY 11691
43223827;Lola Crespi Lobato;(506) 841-6393;duncand@yahoo.com;1977-02-19;FALSE;FALSE;4 Proctor Ave.;Hempstead, NY 11550
27175289;Matías Agudo Ruiz;(340) 492-0275;bdbrown@att.net;1992-01-30;FALSE;FALSE;9 Lake St.;Brooklyn, NY 11210
22672113;Luisa Redondo Salom;(383) 357-1843;dburrows@comcast.net;1973-07-01;FALSE;FALSE;501 Foster Ave.;Jamaica, NY 11432
34694127;Isa Trillo Rozas;(405) 559-9778;monkeydo@att.net;1972-04-09;FALSE;FALSE;7652 Lakeshore Court;Brooklyn, NY 11219
54878615;Asdrubal Estevez Solís;(268) 398-7609;amichalo@verizon.net;1992-01-27;FALSE;FALSE;490 Beacon St.;Brooklyn, NY 11238
40103648;Ruth Blázquez Cerro;(310) 577-6728;gravyface@aol.com;1999-12-05;FALSE;FALSE;9050 West Catherine Dr.;Bronx, NY 10460
42941064;Hernando del Nieto;(811) 765-3302;webdragon@msn.com;1975-09-16;FALSE;FALSE;8438 Joy Ridge Drive;Bronx, NY 10457
48777126;Silvio Vilanova Amador;(403) 928-7118;matthijs@me.com;1986-10-15;FALSE;FALSE;9656 Beaver Ridge St.;New York, NY 10032
42430442;Damián Andrade;(607) 905-6893;kidehen@msn.com;1980-10-30;FALSE;FALSE;106 Market Ave.;New York, NY 10040
38696363;Patricio Velasco;(384) 958-4888;rjones@yahoo.com;1983-09-28;FALSE;FALSE;8615 W. Pine Lane;Staten Island, NY 10314
27089443;Antonio Mendizábal Sevillano;(324) 284-9902;zavadsky@yahoo.ca;1983-05-01;FALSE;FALSE;9323 E. Old York St.;North Tonawanda, NY 14120
54250214;Aitana Escudero Hidalgo;(836) 752-4390;jaesenj@icloud.com;1982-07-08;FALSE;FALSE;8819 Oak Ave.;New York, NY 10016
50403978;Magdalena Castell Rey;(574) 870-1271;smcnabb@mac.com;1975-01-27;FALSE;FALSE;9910 Essex St.;Brooklyn, NY 11234
27919117;Baltasar del Giner;(422) 535-5367;sagal@outlook.com;1978-08-28;FALSE;FALSE;142 Windfall St.;Rochester, NY 14609
39659209;Martirio Samper Tena;(415) 828-3663;dwendlan@gmail.com;1998-07-07;FALSE;FALSE;9809 Gates Street;Bronx, NY 10468
53841004;Arsenio Haro Ledesma;(415) 947-3697;nweaver@att.net;1995-07-12;FALSE;FALSE;510 West Homewood Ave.;Brooklyn, NY 11203
45233759;Herminia Nevado Pagès;(655) 247-5450;odlyzko@icloud.com;1986-01-10;FALSE;FALSE;9 Nut Swamp Road;Brentwood, NY 11717
33824463;Apolonia Luís-Bernat;(726) 230-1885;jipsen@mac.com;1983-04-10;FALSE;FALSE;52 Glenridge Street;New York, NY 10128
50591681;Lina Porcel Bustamante;(301) 446-4931;bogjobber@outlook.com;1994-06-20;FALSE;FALSE;8788 Birchpond Circle;Brooklyn, NY 11230
22021166;José Luis Ferrándiz Cornejo;(205) 948-8280;benanov@att.net;1985-07-12;FALSE;FALSE;559 Young St.;Auburn, NY 13021
43591601;Belen Chaparro;(216) 341-9188;rnewman@verizon.net;1970-08-29;FALSE;FALSE;114 Carriage Lane;Brooklyn, NY 11216
54892462;Poncio Cerdán;(922) 668-4401;oracle@hotmail.com;1991-11-23;FALSE;FALSE;328 E. Windfall Ave.;Flushing, NY 11355
32727958;Andrés Doménech Almazán;(929) 916-9742;ianbuck@yahoo.com;1976-09-01;FALSE;FALSE;9123 Shub Farm Road;New York, NY 10002
46054022;Cecilio Apolinar Salas Alemán;(294) 465-2217;hampton@hotmail.com;1998-12-30;FALSE;FALSE;120 Whitemarsh St.;Yonkers, NY 10701
39766929;Otilia Ropero Macias;(358) 731-3798;boomzilla@sbcglobal.net;1978-11-16;FALSE;FALSE;9690 Princess Ave.;Elmont, NY 11003
46171384;Severo de Goñi;(352) 604-1886;bulletin@att.net;1984-01-17;FALSE;FALSE;8948 St Louis Ave.;Rome, NY 13440
32381138;Chuy Julián Cabrero;(316) 723-5488;animats@msn.com;1997-07-24;FALSE;FALSE;748 East Brown St.;New York, NY 10034
41433683;Adelia Campo-Bueno;(900) 365-3438;dieman@mac.com;1972-07-06;FALSE;FALSE;679 Oak Meadow Ave.;South Ozone Park, NY 11420
50796675;Anacleto Paniagua-Antúnez;(232) 995-8639;augusto@yahoo.com;1981-04-21;FALSE;FALSE;490 W. Vernon Street;New York, NY 10003
35212441;Régulo Larrea Pereira;(713) 359-4317;dunstan@outlook.com;1997-12-30;FALSE;FALSE;279 Magnolia Avenue;Woodside, NY 11377
47805539;Pacífica Guardiola Rosa;(206) 847-8774;mhoffman@sbcglobal.net;1991-09-05;FALSE;FALSE;9589 Thorne Ave.;Brooklyn, NY 11235
30507773;Victorino Aramburu;(411) 376-4315;weazelman@gmail.com;1973-02-09;FALSE;FALSE;899 Shipley Ave.;Brooklyn, NY 11201
29298847;Bibiana Mata Alcolea;(938) 721-2256;mirod@icloud.com;1997-06-07;FALSE;FALSE;46 Victoria Court;Bronx, NY 10453
23286717;Florentina Grande Quintero;(419) 442-9188;yangyan@msn.com;1973-01-09;FALSE;FALSE;8664 Oak Valley Drive;Webster, NY 14580
25423339;Cayetano Coello Fernandez;(763) 952-1502;benits@optonline.net;1986-10-18;FALSE;FALSE;922 West Leeton Ridge St.;Buffalo, NY 14215
45353053;Florinda Gascón Gonzalo;(723) 961-1436;oevans@aol.com;1981-09-11;FALSE;FALSE;7880 Leeton Ridge Avenue;Astoria, NY 11103
47035136;Valeria Ríos;(233) 477-9648;sfoskett@yahoo.com;1990-08-17;FALSE;FALSE;92 Marvon St.;Troy, NY 12180
37101335;Blanca Moya Fabregat;(347) 835-6563;catalog@hotmail.com;1987-12-30;FALSE;FALSE;905 Wrangler Lane;Astoria, NY 11105
26166333;Soraya Cáceres Marin;(732) 949-7420;preneel@verizon.net;1981-09-15;FALSE;FALSE;9096 Clark Lane;Brooklyn, NY 11224
23701567;Rufina Rosselló Sales;(334) 788-2547;drezet@msn.com;1993-06-11;FALSE;FALSE;9783 Poplar Street;Buffalo, NY 14224
44563920;Abril Almazán Gargallo;(355) 952-4381;symbolic@mac.com;1975-04-20;FALSE;FALSE;744 Coffee Ave.;Jamaica, NY 11435
29319721;Sandalio Pinto Alcázar;(875) 650-4506;melnik@mac.com;1984-03-14;FALSE;FALSE;10 Rockwell Road;Ithaca, NY 14850
41392186;Urbano Rosselló Llabrés;(650) 311-4823;vertigo@optonline.net;1970-03-03;FALSE;FALSE;395 W. Coffee St.;Brooklyn, NY 11236
25664214;Aurelio Ferreras Granados;(944) 439-2624;odlyzko@outlook.com;1995-01-02;FALSE;FALSE;499 Second Dr.;Bronx, NY 10456
51045380;Aroa Pujol Belmonte;(283) 827-0141;nachbaur@yahoo.com;1982-01-05;FALSE;FALSE;56 Nut Swamp Circle;Brooklyn, NY 11221
35038023;Calista de Abril;(975) 594-0844;cumarana@att.net;1993-09-28;FALSE;FALSE;943 Holly Ave.;Bronx, NY 10451
46036489;Teófilo Contreras Téllez;(990) 738-6040;donev@outlook.com;1992-01-29;FALSE;FALSE;9752 Blackburn Dr.;Brooklyn, NY 11214
27236354;Milagros Cabañas;(770) 545-8863;hutton2@me.com;1972-08-07;FALSE;FALSE;8821 Rockville Lane;Newburgh, NY 12550
42653276;Gonzalo Sans Miró;(334) 305-7194;corrada@mac.com;1980-05-08;FALSE;FALSE;6 Newport Court;Brooklyn, NY 11235
38774199;Sofía Bou Zamorano;(602) 467-4837;chinthaka@aol.com;1998-06-03;FALSE;FALSE;309 South Hill Field St.;Massapequa, NY 11758
33963000;Leandro Gabino Cruz Izaguirre;(939) 500-3265;cgreuter@yahoo.com;1980-07-16;FALSE;FALSE;7363 St Louis Street;Jamestown, NY 14701
52545204;Angelina Royo Canals;(987) 536-2384;ateniese@hotmail.com;1999-09-11;FALSE;FALSE;8877 Selby Rd.;Fairport, NY 14450
46888053;Pío Fonseca-Granados;(730) 738-3338;mcmillan@optonline.net;1983-03-15;FALSE;FALSE;35 Airport Street;Bronx, NY 10465
36920527;Luis Miguel Cuadrado Gual;(330) 201-7051;gilmoure@yahoo.ca;1984-04-15;FALSE;FALSE;858 Primrose Lane;Brooklyn, NY 11234
22826431;Blanca Lucas Cortés;(932) 338-3282;mbrown@live.com;1978-02-12;FALSE;FALSE;824 Woodside Avenue;West Babylon, NY 11704
22867271;José Luis Arévalo;(878) 237-0878;qmacro@verizon.net;1992-09-25;FALSE;FALSE;917 NW. Leatherwood Court;Bronx, NY 10461
22738556;Leonel Sierra Fajardo;(403) 429-9891;staikos@gmail.com;1970-12-12;FALSE;FALSE;21 Creek Drive;Bronx, NY 10467
36672673;Calixto Palacio Casas;(705) 444-0556;knorr@comcast.net;1978-04-29;FALSE;FALSE;39 Goldfield Rd.;South Ozone Park, NY 11420
52563231;Eugenio Pla Alegre;(879) 591-2306;gavinls@verizon.net;1974-02-11;FALSE;FALSE;972 Stillwater St.;Brooklyn, NY 11220
52810675;Daniela Arana;(467) 399-9709;scarolan@aol.com;1996-08-12;FALSE;FALSE;86 Logan Dr.;Rego Park, NY 11374
49241935;Amancio Casares Francisco;(744) 598-1150;hutton@comcast.net;1976-04-11;FALSE;FALSE;88 Maple Circle;Tonawanda, NY 14150
53019355;Leopoldo Lamas Vilaplana;(857) 769-7335;pizza@gmail.com;1989-11-25;TRUE;FALSE;31 Studebaker St.;East Elmhurst, NY 11370
31384008;Pascual del Haro;(894) 916-8764;mobileip@yahoo.ca;1996-05-28;FALSE;FALSE;34 E. Lafayette Court;Jamaica, NY 11434
29925179;Dionisia Llamas;(546) 437-8882;horrocks@yahoo.com;1998-01-16;FALSE;FALSE;2 Ridgeview Dr.;Middletown, NY 10940
44416449;Amada Falcó Llabrés;(928) 743-6374;sarahs@aol.com;1987-02-25;FALSE;FALSE;75 Jefferson Lane;Poughkeepsie, NY 12603
45601345;Óscar Enríquez Acedo;(751) 725-0334;fluffy@aol.com;1988-08-31;FALSE;FALSE;5 Circle Dr.;Huntington Station, NY 11746
37195044;Cecilio Bastida Seguí;(453) 596-2200;jeffcovey@optonline.net;1971-11-21;FALSE;FALSE;612 Silver Spear Dr.;Brooklyn, NY 11204
22411852;Leocadia Aznar Revilla;(623) 788-7862;naoya@outlook.com;1989-05-04;FALSE;FALSE;8627 Bayberry Street;New York, NY 10028
26578836;Anabel Iniesta Hierro;(920) 438-1880;staikos@optonline.net;1987-06-04;FALSE;FALSE;4 Bank Dr.;Bronx, NY 10466
30793083;Lilia Narváez Batalla;(752) 297-5212;mrobshaw@me.com;1982-05-09;FALSE;FALSE;8579 Greenview St.;Jackson Heights, NY 11372
49350135;Adriana Egea Luís;(693) 681-7202;ajlitt@outlook.com;1998-01-30;FALSE;FALSE;8483 Sugar Ave.;Bronx, NY 10453
37660550;Pepita del Gallart;(455) 437-3253;dawnsong@icloud.com;1970-01-04;FALSE;FALSE;8995 Rockledge Street;Westbury, NY 11590
35719618;Luis Ángel Téllez Conde;(212) 757-8062;mirod@aol.com;1971-03-03;FALSE;FALSE;9834 Pennington Ave.;Bronx, NY 10460
51825141;Angelina Sanmiguel Gallo;(904) 210-8504;uraeus@aol.com;2000-02-25;FALSE;FALSE;14 Charles Ave.;Buffalo, NY 14215
38229433;Catalina Solé Porras;(203) 626-2113;treeves@comcast.net;1971-08-21;FALSE;FALSE;178 Oakland Lane;Rome, NY 13440
28870597;Manuela Benavides Gálvez;(671) 220-0042;gknauss@outlook.com;1993-05-02;FALSE;FALSE;7690 Glenridge Street;New York, NY 10032
31481830;Teresa Lastra Serra;(547) 966-8598;duncand@mac.com;1987-09-22;FALSE;FALSE;9105 E. Bayberry Avenue;Flushing, NY 11355
36958103;Marianela Jover Carballo;(623) 913-9558;marioph@mac.com;1995-08-19;FALSE;FALSE;8489 Colonial St.;Rochester, NY 14609
26295999;Ainara Zaragoza Crespi;(715) 291-1286;unreal@aol.com;1977-06-08;FALSE;FALSE;7266 Shady Drive;Hamburg, NY 14075
34346077;Claudio Porfirio Francisco Múñiz;(354) 237-3268;mdielmann@yahoo.ca;1979-06-30;FALSE;FALSE;493 Summer Avenue;Forest Hills, NY 11375
46542866;Andrés Felipe Cuevas;(269) 935-1685;kuparine@msn.com;1987-10-16;FALSE;FALSE;254 Kingston Street;Brooklyn, NY 11238
42309384;Encarnación Fiol Domingo;(646) 203-3225;pfitza@live.com;1999-06-28;FALSE;FALSE;37 Garfield Dr.;Brooklyn, NY 11213
28871320;Fátima de Cisneros;(806) 938-4587;comdig@yahoo.ca;1989-10-02;FALSE;FALSE;92 Peg Shop Rd.;New York, NY 10002
26180860;Maximino Vigil Morante;(633) 955-6590;sfoskett@verizon.net;1995-06-05;FALSE;FALSE;457 Orange Street;Elmont, NY 11003
51918404;María Luisa Antúnez Girón;(987) 947-7889;techie@gmail.com;1989-11-23;FALSE;FALSE;62 Swanson Dr.;Brooklyn, NY 11211
30294994;Beatriz Bello Godoy;(946) 604-6365;kjetilk@live.com;1974-03-01;FALSE;FALSE;269 Hartford St.;Bronx, NY 10468
41246849;Eloísa Rosalina Pont Madrigal;(696) 763-2316;kourai@me.com;1980-03-07;FALSE;FALSE;15 East Richardson Drive;Astoria, NY 11106
54684643;Ibán Rios Calvet;(461) 831-9487;kempsonc@aol.com;1976-09-08;FALSE;FALSE;859 Foxrun Ave.;Astoria, NY 11103
54670554;Rufino Mascaró-Borrell;(695) 531-1875;joglo@optonline.net;1994-09-11;FALSE;FALSE;6 Monroe Ave.;Lindenhurst, NY 11757
48660521;Félix Paredes Mulet;(936) 854-3061;pakaste@msn.com;1970-10-19;FALSE;FALSE;7465 Rosewood Road;Brooklyn, NY 11206
27300889;Lucho Aznar;(691) 840-0840;facet@gmail.com;1972-01-13;FALSE;FALSE;85 Brewery Lane;Staten Island, NY 10312
51995190;Encarnacion del Aguiló;(810) 733-6823;lstaf@me.com;1977-06-07;FALSE;FALSE;8987 Tunnel Court;Jamaica, NY 11432
24583305;Juan Bautista de Campos;(392) 721-3723;vganesh@hotmail.com;1988-07-29;FALSE;FALSE;618 North Park Drive;New York, NY 10027
52929529;Leonor Ugarte Salas;(244) 975-9008;seebs@gmail.com;1972-07-13;FALSE;FALSE;749 Honey Creek St.;Bronx, NY 10458
45784217;Hermenegildo de Tolosa;(574) 310-1480;baveja@msn.com;1999-04-24;FALSE;FALSE;401 Arcadia St.;Freeport, NY 11520
34794974;Lisandro Benavides Barba;(562) 687-6697;jdhedden@me.com;1982-01-30;FALSE;FALSE;61 Aspen Street;New York, NY 10031
52512930;Zacarías Milla Fernandez;(362) 958-3945;nimaclea@mac.com;1980-03-24;FALSE;FALSE;8842 Albany Dr.;Brooklyn, NY 11207
37766403;Leyre Ponce-Quintana;(425) 692-2477;wikinerd@msn.com;1989-03-23;FALSE;FALSE;7761 Glenridge St.;Troy, NY 12180
52007340;Palmira Moreno Manzanares;(844) 204-7819;suresh@sbcglobal.net;1973-04-20;FALSE;FALSE;7542 Logan Ave.;Brooklyn, NY 11219
42942806;Amancio Bermúdez Flor;(707) 398-6865;mhassel@outlook.com;1979-10-23;FALSE;FALSE;906 North Marshall Drive;Far Rockaway, NY 11691
34205073;Baltasar Téllez Vargas;(469) 519-2773;mcsporran@hotmail.com;1985-01-08;FALSE;FALSE;566 Old Windsor Street;Staten Island, NY 10314
42606134;María Fernanda Delia Rovira Taboada;(592) 732-7144;lcheng@outlook.com;1974-07-26;FALSE;FALSE;363 Carson Lane;Bronx, NY 10462
47030317;Héctor Galván;(602) 356-3808;weidai@att.net;1983-01-29;FALSE;FALSE;8046 Clay Street;Bronx, NY 10473
33517756;Matías Rincón-Roldan;(640) 568-0785;jpflip@hotmail.com;1995-10-17;FALSE;FALSE;36 South Lake Forest Lane;New York, NY 10128
22494010;Benigno Folch Villaverde;(400) 512-4755;samavati@me.com;1988-04-17;FALSE;FALSE;437 Jockey Hollow Dr.;Patchogue, NY 11772
27893512;Ariel Bejarano Gimenez;(415) 935-8378;smpeters@gmail.com;1990-11-10;FALSE;FALSE;135 Airport Ave.;Staten Island, NY 10306
47921102;Román Villa Marqués;(664) 297-3908;cosimo@live.com;1993-12-24;FALSE;FALSE;8857 Gonzales Street;Brooklyn, NY 11210
